product_id,name,main_category,image,ratings,no_of_ratings,actual_price,source_file
P000104,"Amazon Brand - Solimo Sherpa Fleece New Born Baby Blankets, Set of 2 (Navy Blue, Oat Milk)",Baby Products,https://m.media-amazon.com/images/I/81ppsSjWKsL._AC_UL320_.jpg,4.6,3.0,849.0,Baby Products.csv
P000105,"OYO BABY Baby Bed Protector Dry Sheet for New Born Babies (Medium (100cm x 70cm), Voilet)",Baby Products,https://m.media-amazon.com/images/I/712LdWe7VCL._AC_UL320_.jpg,4.3,11146.0,325.0,Baby Products.csv
P000106,Trendy Baby Boys & Baby Girls Shorts (Pack of 10),Baby Products,https://m.media-amazon.com/images/I/81DHVeublXS._AC_UL320_.jpg,4.0,106.0,1500.0,Baby Products.csv
P000107,ARDAKI Baby Proofing Edge & Corner Guards Corner Protector Child Safety Edge Guards Pre-Taped Self Adhesive for Furniture ...,Baby Products,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/61GOvpImuzL._AC_UL320_.jpg,5.0,3.0,999.0,Baby Products.csv
P000108,"MY NEWBORN Polyester Towel (1 Piece, Yellow)",Baby Products,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/41jCmk-+3hL._AC_UL320_.jpg,4.0,1596.0,900.0,Baby Products.csv
P000109,VGRASSP Unicorn Family Baby Spoon and Fork Cutlery for Babies and Kids - Stainless Steel (304) Tableware Set with Comforta...,Baby Products,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/71maUt86GsL._AC_UL320_.jpg,4.5,250.0,999.0,Baby Products.csv
P000110,"TOY FUN Plastic Build Up Beakers Stacking and Nesting Toy for Kids, Multicolour - 12 Pieces",Baby Products,https://m.media-amazon.com/images/I/71JbUCpU2iL._AC_UL320_.jpg,4.3,2424.0,175.0,Baby Products.csv
P000111,"Pigeon Peristaltic Baby Nursing/ Feeding Bottle KPP Nipple L,For 9+ Month Babies,BPA Free,BPS Free,Pink,240 ml",Baby Products,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/41FpbgkNb3S._AC_UL320_.jpg,4.4,1033.0,255.0,Baby Products.csv
P000112,Antil's Baby Carrier Bag/Adjustable Hands Free 4 in 1 Baby/Baby sefty Belt/Child Safety Strip/Baby Sling Carrier Bag/Baby ...,Baby Products,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/41mNsmoq0PL._AC_UL320_.jpg,3.7,2529.0,1499.0,Baby Products.csv
P000113,R for Rabbit Large L Size Premium Feather Diaper for Baby 9 to 14 kgs (70 Pack Offer),Baby Products,https://m.media-amazon.com/images/I/51nFaWdZioL._AC_UL320_.jpg,4.2,2388.0,1926.0,Baby Products.csv
P000114,Nammababy Unisex-Child Loose Fit Track Pants,Baby Products,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/71w0LTwkgYL._AC_UL320_.jpg,3.8,1036.0,1999.0,Baby Products.csv
P000115,BeyBee Waterproof Quick Dry Sheet for Baby| Bed Pad Anti-Piling Fleece Extra Absorbent Washable Matress Protector| Baby Be...,Baby Products,https://m.media-amazon.com/images/I/813iRf6O4qL._AC_UL320_.jpg,4.3,39814.0,1395.0,Baby Products.csv
P000116,Gugzy Cute Panda Soap Box Holder with Cover Bathroom Storage Shelves Racks Floor Type Kitchen Sponge Drain Holder Supplies...,Baby Products,https://m.media-amazon.com/images/I/31-I+xWaq0L._AC_UL320_.jpg,4.4,446.0,599.0,Baby Products.csv
P000117,Mamaearth Onion Hair Oil For Hair Growth With Onion & Redensyl For Hair Fall Control - 250Ml,Baby Products,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/61pm+VDnTTL._AC_UL320_.jpg,4.1,13553.0,599.0,Baby Products.csv
P000118,MamyPoko Pants Extra Absorb S52,Baby Products,https://m.media-amazon.com/images/I/71DVKWs21XL._AC_UL320_.jpg,4.4,11.0,799.0,Baby Products.csv
P000119,T2F Boys Pants,Baby Products,https://m.media-amazon.com/images/I/61LFrluQwGL._AC_UL320_.jpg,4.1,361.0,1499.0,Baby Products.csv
P000120,Amso Portable Disposable Baby Diaper Nappy Garbage Bag with Removable Capsule Box (1 Capsule and 4 Multi Color Garbage Roll),Baby Products,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/41-lrVjYdeL._AC_UL320_.jpg,4.6,16.0,1000.0,Baby Products.csv
P000121,"OREAYU™ Finger Toothbrush With Storage Case, Tongue Cleaner for Baby Teething/Gums, Food Grade Silicone Teeth Cleaner Oral...",Baby Products,https://m.media-amazon.com/images/I/61wHXjwCEcL._AC_UL320_.jpg,4.2,39.0,199.0,Baby Products.csv
P000122,Store 2508 Combo Pack of Child Safety Strip Cushion and Corner Guards (Brown),Baby Products,https://m.media-amazon.com/images/I/61C+vlRGpdL._AC_UL320_.jpg,4.3,1229.0,899.0,Baby Products.csv
P000123,Bold N Elegant - Be Bold Inside & Elegant Outside Kid's Cotton T-Shirt,Baby Products,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/51D8ZOmUhGL._AC_UL320_.jpg,3.9,4050.0,1999.0,Baby Products.csv
P000124,cute Landings Kid's Cotton Cap (Multicolor_3 Months-6 Months),Baby Products,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/81FM4Xx48iL._AC_UL320_.jpg,4.3,1104.0,499.0,Baby Products.csv
P000125,"Jikonet Women's Cotton, Rayon Maternity Gown Feeding Kurti",Baby Products,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/81J00jzD3QL._AC_UL320_.jpg,4.5,2.0,999.0,Baby Products.csv
P000126,NUEVOSKIDDOS Kids Girls Cotton Floral Printed Sun Hat | Bucket Style Hat | Round Hat | Summer Sun Hat | Beach Wear Garden ...,Baby Products,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/81XmcdGoVCL._AC_UL320_.jpg,4.0,11.0,1499.0,Baby Products.csv
P000127,Kradyl Kroft Toddler Pillow with 100% Cotton Removable Cover - 20 X 15 Inches | Children Pillows | Baby Pillows - Whale Times,Baby Products,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/71w1K3P2UDL._AC_UL320_.jpg,4.3,121.0,999.0,Baby Products.csv
P000128,Bold N Elegant - Be Bold Inside & Elegant Outside Baby's Cotton Tshirt Pant Set,Baby Products,https://m.media-amazon.com/images/I/51nUfiMuCLL._AC_UL320_.jpg,4.2,4698.0,2499.0,Baby Products.csv
P000129,"LuvLap Instadry Extra Absorbent Quick Dry Sheet for baby, Baby Bed Protector, Waterproof baby sheet, 0m+ - Extra Large, 14...",Baby Products,https://m.media-amazon.com/images/I/81d5JgCdFsL._AC_UL320_.jpg,5.0,2.0,1499.0,Baby Products.csv
P000130,"INFANTSO Non-Toxic Food-Grade Silicone Baby Teether, BPA-Free for Pain-Relief Easy Teething, for 2+ Months Babies (Waterme...",Baby Products,https://m.media-amazon.com/images/I/51cGQvG0UeL._AC_UL320_.jpg,4.2,2315.0,558.0,Baby Products.csv
P000131,Himalaya Anti-Dandruff Hair Cream | Removes & Prevents Dandruff | Non Sticky Oil Replacement Hair Cream | Soothes Scalp | ...,Baby Products,https://m.media-amazon.com/images/I/515NRJUmEhL._AC_UL320_.jpg,4.0,1405.0,100.0,Baby Products.csv
P000132,"First Kick New Born Baby Blanket Pack of Super Soft Bathrobe Baby Wrapper Cum Baby Bath Towel for Baby Boys, Baby Girls, B...",Baby Products,https://m.media-amazon.com/images/I/61xZwZ8IGXL._AC_UL320_.jpg,4.1,374.0,999.0,Baby Products.csv
P000133,"TONY STARK BIG SIZE Foldable Baby Mosquito Net, Bottomless Net for Infants, for Safe & Easy Use | Ensures Your Baby's Safe...",Baby Products,https://m.media-amazon.com/images/I/61OenEJoTBL._AC_UL320_.jpg,4.2,53.0,1099.0,Baby Products.csv
P000134,Goyal's Cartoon Baby Adjustable Walker - Music & Rattles with Parental Handle (Red),Baby Products,https://m.media-amazon.com/images/I/41qxkPWsaQL._AC_UL320_.jpg,3.8,2585.0,2499.0,Baby Products.csv
P000135,New Elite Women's Rayon Maternity Feeding Kurti with Zipper and Belt for preganant Women,Baby Products,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/81-8i7ZW4ML._AC_UL320_.jpg,4.1,44.0,2699.0,Baby Products.csv
P000136,"Bantoo Baby Bedding Set New Born Play Gym Bed Mattress with Mosquito Net (0-6 Months, Green)",Baby Products,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/61+gnuCywJS._AC_UL320_.jpg,4.0,253.0,1399.0,Baby Products.csv
P000137,"Mee Mee BPA Free, 2 in 1 Convertible Sipper Cup for Babies/Toddlers/Kids with Soft Spout & Straw/Anti-Leak/Detachable Hand...",Baby Products,https://m.media-amazon.com/images/I/61g7fRREBsL._AC_UL320_.jpg,4.0,2700.0,349.0,Baby Products.csv
P000138,Softsens Baby Nourishing Lotion with Milk Cream & Shea Butter 200ml,Baby Products,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/51eCzo89JeL._AC_UL320_.jpg,4.3,429.0,165.0,Baby Products.csv
P000139,Fisher-Price Plastic Stacking Cups ( Multicolor ) (3 pieces),Baby Products,https://m.media-amazon.com/images/I/61VfDARzZNL._AC_UL320_.jpg,4.6,1814.0,245.0,Baby Products.csv
P000140,Solasz 100% Spanish Baby Massage Pure Olive Oil 500ml,Baby Products,https://m.media-amazon.com/images/I/71IztKqNEPL._AC_UL320_.jpg,4.2,952.0,895.0,Baby Products.csv
P000141,Nestlé CERELAC Baby Cereal with Milk - Wheat Orange (From 8 Months) - BIB Pack 300g,Baby Products,https://m.media-amazon.com/images/I/81dbxLtYcRL._AC_UL320_.jpg,4.4,47546.0,280.0,Baby Products.csv
P000142,Hopscotch Boys Red Stripe Print Shirt & Pant Set With Waistcoat (6-12 Months) HSP-3691345,Baby Products,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/51bKXzSo+uL._AC_UL320_.jpg,4.3,16.0,1049.0,Baby Products.csv
P000143,Kidology Wooden Rectangular Magnetic Fishing Toys for Kids | Games Letters ABC Numbers Alphabet Puzzle | Toddler Learning ...,Baby Products,https://m.media-amazon.com/images/I/712DzVDLY6L._AC_UL320_.jpg,4.0,53.0,2999.0,Baby Products.csv
P000144,"Colgate Kids Toothpaste with 0% Artificial Preservatives, Colours, Sweeteners for Whitening (6-9 Years, Natural Strawberry...",Baby Products,https://m.media-amazon.com/images/I/61GZpGL30UL._AC_UL320_.jpg,4.2,1209.0,195.0,Baby Products.csv
P000145,R for Rabbit i Bot Sterilizer with Dryer 2-in-1 Sterilizer Turns Dryer Electric Baby Milk Bottles Water Heater (White),Baby Products,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/4153i-3S76L._AC_UL320_.jpg,4.2,208.0,6795.0,Baby Products.csv
P000146,"Chicco Toothpaste (Strawberry), 50 ml twin pack ( 2 paste of 50ml each)",Baby Products,https://m.media-amazon.com/images/I/71kImhwHuYL._AC_UL320_.jpg,4.6,501.0,358.0,Baby Products.csv
P000147,EIO Boys and Girls Cotton Pajama Pants Pack of 6,Baby Products,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/61xkxtIVWAL._AC_UL320_.jpg,3.8,2621.0,1499.0,Baby Products.csv
P000148,"Babique Plush Soft Toy Cute Kids Animal Home Decor Boys/Girls/Baby (10 cm, Rattle Ball)",Baby Products,https://m.media-amazon.com/images/I/61JLJWkVeQL._AC_UL320_.jpg,3.8,915.0,999.0,Baby Products.csv
P000149,"HUG 'n' FEEL SOFT TOYS Teddy Bear, Soft Toys, Teddy Bear 3 feet for Girls, Birthday Gift for Girls, Birthday Gift, Boyfrie...",Baby Products,https://m.media-amazon.com/images/I/61bIkFkmhDL._AC_UL320_.jpg,4.1,28065.0,1999.0,Baby Products.csv
P000150,L'Oreal Paris Kids Tropical Mango Shampoo 250ml,Baby Products,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/411ZVPe9+pL._AC_UL320_.jpg,4.3,234.0,650.0,Baby Products.csv
P000151,"ELOSH Baby Nail File Electric - [2019 Upgraded] Safe Baby Nail Trimmer, Electric Nail Clipper with Light.",Baby Products,https://m.media-amazon.com/images/I/61k90D1XQuL._AC_UL320_.jpg,4.3,2216.0,999.0,Baby Products.csv
P000152,"Bumtum Baby Diaper Pants with Double Layer Leakage Protection - 12 to 18 Kg (108 Count, X-Large, Pack of 2)",Baby Products,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/61xcvqvQgcL._AC_UL320_.jpg,4.0,1232.0,2193.0,Baby Products.csv
P000153,"Colgate Kids Barbie Manual Toothbrush,Multicolor,1 Piece",Baby Products,https://m.media-amazon.com/images/I/51-QbTi+8PS._AC_UL320_.jpg,4.4,1121.0,79.0,Baby Products.csv
P000154,Mamaearth Gentle Cleansing Shampoo for Babies (200 ml),Baby Products,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/61TLaUsT3vL._AC_UL320_.jpg,4.3,19845.0,199.0,Baby Products.csv
P000155,"Colgate Kids Strawberry 40g Toothpaste, Cavity Protection",Baby Products,https://m.media-amazon.com/images/I/613ihx25FJL._AC_UL320_.jpg,4.4,751.0,62.0,Baby Products.csv
P000156,"LuvLap Instadry Anti-Piling Fleece Extra Absorbent Quick Dry Sheet for baby, Baby Bed Protector, Waterproof baby sheet, Sm...",Baby Products,https://m.media-amazon.com/images/I/71j-MPBxh4L._AC_UL320_.jpg,4.1,6205.0,179.0,Baby Products.csv
P000157,"SNOWIE SOFT® Sleeved Bib Baby Bib with Pocket, Toddler Bib, Smock, Waterproof Fabric, Fits Bibs for Baby Girls 6 to 24 Mon...",Baby Products,https://m.media-amazon.com/images/I/51hCu6IKuvL._AC_UL320_.jpg,4.2,165.0,713.0,Baby Products.csv
P000158,"Mylo Essentials Baby Carrier Bag for 6 Months-15 Months Baby - Lightweight, Ergonomic, 3 in 1 Front, Back & Head Support K...",Baby Products,https://m.media-amazon.com/images/I/718kI6l75bL._AC_UL320_.jpg,3.6,1087.0,1199.0,Baby Products.csv
P000159,NewMom Seamless Caesarian Panty,Baby Products,https://m.media-amazon.com/images/I/61A9VaYCQ+L._AC_UL320_.jpg,4.1,680.0,595.0,Baby Products.csv
P000160,NammaBaby Baby Girls' A-Line Mini Frock Dress,Baby Products,https://m.media-amazon.com/images/I/71f2QXOpF0S._AC_UL320_.jpg,4.1,1186.0,999.0,Baby Products.csv
P000161,"BeyBee Bed Protector Sheet (Small (50cm X 70cm),Cotton,Salmon Rose)",Baby Products,https://m.media-amazon.com/images/I/71iRWbMp2ZL._AC_UL320_.jpg,4.3,39814.0,199.0,Baby Products.csv
P000162,THE LITTLE LOOKERS Soft Plush Stretchable Baby Feeding Bottle Cover with Easy to Hold Strap | Cute Animated Overall Print ...,Baby Products,https://m.media-amazon.com/images/I/81TzDh2tcML._AC_UL320_.jpg,3.9,26.0,399.0,Baby Products.csv
P000163,Tickles Blue Shark Soft Toy Stuffed Soft Plush Toy For Kids 38 Cm,Baby Products,https://m.media-amazon.com/images/I/712RZX45hDL._AC_UL320_.jpg,4.0,305.0,873.0,Baby Products.csv
P000164,"Jikonet Women's Cotton, Rayon Maternity Gown Feeding Kurti",Baby Products,https://m.media-amazon.com/images/I/81MlmyXqsgL._AC_UL320_.jpg,4.5,2.0,999.0,Baby Products.csv
P000165,"Philips Avent Natural Baby Bottle Nipple, Medium Flow Nipple 3M+, 4pk, SCF653/43",Baby Products,https://m.media-amazon.com/images/I/71XiKTU1BbL._AC_UL320_.jpg,4.8,7842.0,5918.0,Baby Products.csv
P000166,Himalaya Gentle Baby Wash (400ml),Baby Products,https://m.media-amazon.com/images/I/61yJP3LIksS._AC_UL320_.jpg,4.3,17468.0,265.0,Baby Products.csv
P000167,"Huggies Complete Comfort Wonder Pants, Medium (M) Size Baby Diaper Pants, 50 count, with 5 in 1 Comfort",Baby Products,https://m.media-amazon.com/images/I/61DvYS0ilYL._AC_UL320_.jpg,4.2,215914.0,699.0,Baby Products.csv
P000168,Infantbond Combo of Baby Bed with Net | Carry Bag | 4 Pcs Bedding Set(0-6 Months) (Lemon Yellow),Baby Products,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/71R-3nx9p0L._AC_UL320_.jpg,4.1,149.0,1999.0,Baby Products.csv
P000169,Clothe Funn New Born Baby Girl Trendy Cotton Dress,Baby Products,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/61BrkH6lbcL._AC_UL320_.jpg,4.1,24.0,599.0,Baby Products.csv
P000170,KidDough Furniture Safety Locks for Kids (4 Brown + 4 White Locks),Baby Products,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/51DaKSFcJ-L._AC_UL320_.jpg,4.0,603.0,550.0,Baby Products.csv
P000171,"BABBY NEST Baby ON Board Combo(Bump ON Board,Baby Moon)",Baby Products,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/71aAlrlvHfL._AC_UL320_.jpg,4.1,13.0,449.0,Baby Products.csv
P000172,"PDSPM Learning Cushion Pillow Book for Kids with 2 Languages ​​to Learn - English and Hindi, Soft Fabric Cloth Books, Deve...",Baby Products,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/71gcSU23t1L._AC_UL320_.jpg,4.6,275.0,1199.0,Baby Products.csv
P000173,"BABY FOREST Dulaar Pyar Talc-Free Baby Powder| With Chamomile Flower Oil, Jojoba Seed Oil, Marigold Seed Oil & Corn Starc...",Baby Products,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/61Zghl7DeVL._AC_UL320_.jpg,3.4,4.0,695.0,Baby Products.csv
P000174,ZHUQUA 12 PCS Edge Protector for Furniture Table Corner Guards for Sharp Edges Silicon Corner Protector for Sharp Edges Ge...,Baby Products,https://m.media-amazon.com/images/I/81zHvTm9oCL._AC_UL320_.jpg,4.6,81.0,329.0,Baby Products.csv
P000175,"BSB HOME 100% Cotton Geometric Print Mix N Match Single Bed Sheet with 1 Pillow Covers for Single/Coat/Diwan Bed, Maroon B...",Baby Products,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/71RqxVKRKCL._AC_UL320_.jpg,3.5,56.0,699.0,Baby Products.csv
P000176,Fareto® Combo of Baby Mattress with Net | Sleeping Bag | 4 Pcs Bedding Set(0-6 Months) (Purple),Baby Products,https://m.media-amazon.com/images/I/71EUEg9yLfL._AC_UL320_.jpg,4.1,148.0,1999.0,Baby Products.csv
P000177,PATPAT Wooden Vintage Music Box Hand Crank Music Box Wooden Music Box Gift Vintage Can't Help Falling in Love Engraved Mus...,Baby Products,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/61HFRpwitgL._AC_UL320_.jpg,4.2,421.0,772.0,Baby Products.csv
P000178,Himalaya Baby Lotion 700ml,Baby Products,https://m.media-amazon.com/images/I/61VWVhvTqDL._AC_UL320_.jpg,4.4,7182.0,480.0,Baby Products.csv
P000179,"Einstein Box Gift Set for Babies, Newborns and Infants of Age 1-3-6-9-12 Months | High Contrast Gift Set with Set of Rattl...",Baby Products,https://m.media-amazon.com/images/I/61zr57Ep5jL._AC_UL320_.jpg,4.4,1723.0,999.0,Baby Products.csv
P000180,Mamaearth Anti Hair Fall Spa Range Hair Care Set: Onion Shampoo 250 ml + Onion Conditioner 250 ml + Onion Hair Oil 150 ml,Baby Products,https://m.media-amazon.com/images/I/61mNnwQnmbL._AC_UL320_.jpg,3.9,20757.0,1097.0,Baby Products.csv
P000181,1st Step BPA Free Straw Sipper Cup with Twin Handle (Pink),Baby Products,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/71FFb7mSuVL._AC_UL320_.jpg,4.1,111.0,229.0,Baby Products.csv
P000182,"Babique Unicorn Teddy Bear Plush Soft Toy Cute Kids Birthday Animal Baby Boys/Girls (25 cm, Pink )",Baby Products,https://m.media-amazon.com/images/I/51AeNwFhGdL._AC_UL320_.jpg,4.1,5325.0,699.0,Baby Products.csv
P000183,"Manan Shopee 360 Degrees Rotation Cleaner Long Straw Brush Straw Cleaning Brush Straw Sipper Cleeaning Brush for Babies, M...",Baby Products,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/21NRo+YoZZS._AC_UL320_.jpg,4.3,92.0,249.0,Baby Products.csv
P000184,Mother Sparsh 99% Pure Water (Unscented) baby wipes I Natural Plant made cloth - Super thick I 72 pcs/pack - Pack of 2 (Su...,Baby Products,https://m.media-amazon.com/images/I/51D1dqFPOnL._AC_UL320_.jpg,4.5,4056.0,568.0,Baby Products.csv
P000185,Philips Avent Natural 2. 0 Pink Feeding Bottle 260ml SCF034/10,Baby Products,https://m.media-amazon.com/images/I/61NLJDcGKAS._AC_UL320_.jpg,4.5,1129.0,575.0,Baby Products.csv
P000186,SPUNN Women's Cotton Non-Padded Wire Free Nursing Bra,Baby Products,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/71oDRAcIEgL._AC_UL320_.jpg,3.7,368.0,999.0,Baby Products.csv
P000187,BKDT Marketing Yo Yo Ball Toy for Boys Girls Kids Ball Play Set Adjustable Wrist Band yoyo (Pack of 2),Baby Products,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/411UxDVlY7L._AC_UL320_.jpg,3.7,245.0,299.0,Baby Products.csv
P000188,"Kassy Pop Baby Muslin Cotton Bath Towel - Also Usable as a Baby Blanket/ Swaddler, 105 X 105 cm",Baby Products,https://m.media-amazon.com/images/I/41-qA-7xmIL._AC_UL320_.jpg,4.2,344.0,999.0,Baby Products.csv
P000189,"Nestlé CERELAC Baby Cereal with Milk, Multigrain Dal Veg – From 12 Months, 300g BIB Pack",Baby Products,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/81USLoJfm7L._AC_UL320_.jpg,4.4,47546.0,304.0,Baby Products.csv
P000190,Hamdard Safi Blood Purifier Syrup Skin Care Pimple Free for Natural Glowing Skin 500 ml,Baby Products,https://m.media-amazon.com/images/I/61iiehE7i0L._AC_UL320_.jpg,4.2,1437.0,230.0,Baby Products.csv
P000191,Rexzy® PCS Edge Protector for Furniture Table Corner Guards for Sharp Edges Silicon Corner Protector for Sharp Edges Gel T...,Baby Products,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/81-NDB23ObL._AC_UL320_.jpg,4.5,2.0,899.0,Baby Products.csv
P000192,"Devek' s Women's Rayon Maternity Dress, Pregnancy Dress,Easy Breast Feeding, Breast Feeding Dress Zippers for Nursing Pre ...",Baby Products,https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T2/images/I/81+7ttepzGL._AC_UL320_.jpg,3.9,55.0,3499.0,Baby Products.csv
P000193,"Synlark Baby Head Protector, Adjustable Size Baby Learn to Walk Or Run Soft Safety Helmet, Infant Anti-Fall Anti-Collisio...",Baby Products,https://m.media-amazon.com/images/I/61jDPK-zCiL._AC_UL320_.jpg,4.1,93.0,699.0,Baby Products.csv
